direction,qty,entry_time_utc,exit_time_utc,entry_price,exit_price,pnl,commission,mae,mfe,entry_tag,exit_tag
long,1,2026-03-23T11:03:36.028000,2026-03-23T11:20:05.008000,24680.7500,24630.7500,-101.04,1.04,-99.50,16.50,long,stop
short,1,2026-03-23T11:35:21.160000,2026-03-23T12:45:28.168000,24586.2500,24405.0000,361.46,1.04,-17.50,562.50,short,reverse
long,1,2026-03-23T12:45:28.168000,2026-03-23T12:57:44.076000,24405.0000,24355.0000,-101.04,1.04,-99.50,41.50,long,stop
short,1,2026-03-23T13:20:35.760000,2026-03-23T13:30:30.200000,24323.5000,24373.5000,-101.04,1.04,-99.50,24.00,short,stop
long,1,2026-03-23T13:33:34.516000,2026-03-23T15:55:14.360000,24414.2500,24436.0000,42.46,1.04,-51.00,245.50,long,reverse
short,1,2026-03-23T15:55:14.472000,2026-03-23T18:51:59.968000,24434.5000,24458.7500,-49.54,1.04,-49.50,153.50,short,reverse
long,1,2026-03-23T18:52:00.164000,2026-03-23T20:01:58.120000,24459.2500,24409.0000,-101.54,1.04,-99.50,61.50,long,stop
short,1,2026-03-23T20:12:00.048000,2026-03-23T20:53:46.008000,24388.5000,24340.0000,95.96,1.04,-23.00,242.00,short,eod
long,1,2026-03-24T16:20:13.576000,2026-03-24T16:28:09.348000,24293.2500,24445.2500,302.96,1.04,-3.00,509.00,long,reverse
short,1,2026-03-24T16:28:09.348000,2026-03-24T16:39:28.948000,24445.2500,24495.2500,-101.04,1.04,-99.50,97.00,short,stop
long,1,2026-03-24T16:39:28.968000,2026-03-24T16:41:42.080000,24498.0000,24448.0000,-101.04,1.04,-99.50,79.50,long,stop
short,1,2026-03-24T16:42:26.324000,2026-03-24T20:38:49.688000,24436.2500,24478.2500,-85.04,1.04,-85.50,122.50,short,reverse
long,1,2026-03-24T20:38:49.688000,2026-03-24T20:39:17.428000,24478.2500,24493.5000,29.46,1.04,-0.50,31.50,long,eod
short,1,2026-03-24T22:00:38.408000,2026-03-25T01:08:26.100000,24392.0000,24424.0000,-65.04,1.04,-65.50,143.50,short,reverse
long,1,2026-03-25T01:08:26.368000,2026-03-25T01:55:43.088000,24425.2500,24375.2500,-101.04,1.04,-99.50,8.50,long,stop
short,1,2026-03-25T04:54:55.120000,2026-03-25T06:02:17.244000,24433.5000,24483.5000,-101.04,1.04,-99.00,42.50,short,stop
long,1,2026-03-25T07:38:02.464000,2026-03-25T07:47:40.368000,24516.7500,24466.7500,-101.04,1.04,-99.50,10.50,long,stop
short,1,2026-03-25T08:17:11.900000,2026-03-25T08:55:41.328000,24438.7500,24474.5000,-72.54,1.04,-72.00,131.50,short,reverse
long,1,2026-03-25T08:56:03.288000,2026-03-25T09:00:27.236000,24475.2500,24425.2500,-101.04,1.04,-99.50,3.50,long,stop
short,1,2026-03-25T09:49:45.184000,2026-03-25T10:08:11.700000,24424.0000,24430.7500,-14.54,1.04,-15.50,191.00,short,reverse
long,1,2026-03-25T10:08:11.700000,2026-03-25T11:12:05.400000,24432.5000,24408.7500,-48.54,1.04,-79.00,173.50,long,reverse
short,1,2026-03-25T11:12:05.408000,2026-03-25T11:24:17.708000,24408.0000,24388.5000,37.96,1.04,-2.00,241.50,short,reverse
long,1,2026-03-25T11:24:17.712000,2026-03-25T11:43:35.252000,24389.2500,24343.7500,-92.04,1.04,-91.00,111.50,long,reverse
short,1,2026-03-25T11:43:35.280000,2026-03-25T11:57:11.032000,24342.7500,24392.7500,-101.04,1.04,-99.50,0.00,short,stop
long,1,2026-03-25T12:25:50.248000,2026-03-25T13:05:35.724000,24435.7500,24385.7500,-101.04,1.04,-99.50,30.00,long,stop
short,1,2026-03-25T14:41:01.724000,2026-03-25T20:22:23.748000,24393.2500,24384.2500,16.96,1.04,-21.50,219.00,short,reverse
long,1,2026-03-25T20:22:23.756000,2026-03-25T20:54:53.044000,24385.0000,24348.7500,-73.54,1.04,-72.50,50.00,long,eod
short,1,2026-03-25T22:31:43.600000,2026-03-25T23:25:38.968000,24308.7500,24344.2500,-72.04,1.04,-72.00,131.50,short,reverse
long,1,2026-03-25T23:30:40.416000,2026-03-26T00:55:56.072000,24345.0000,24320.0000,-51.04,1.04,-50.50,151.50,long,reverse
short,1,2026-03-26T00:55:56.856000,2026-03-26T09:45:15.936000,24318.7500,24169.7500,296.96,1.04,-44.50,505.50,short,reverse
long,1,2026-03-26T09:45:15.944000,2026-03-26T10:43:35.476000,24170.5000,24137.0000,-68.04,1.04,-67.50,141.50,long,reverse
short,1,2026-03-26T10:43:36.936000,2026-03-26T16:11:43.872000,24136.0000,23859.5000,551.96,1.04,-26.00,748.00,short,reverse
long,1,2026-03-26T16:11:43.872000,2026-03-26T16:12:12.984000,23859.5000,23920.7500,121.46,1.04,0.00,330.00,long,reverse
short,1,2026-03-26T16:12:21.292000,2026-03-26T20:45:40.984000,23921.7500,23807.5000,227.46,1.04,-30.50,230.50,short,eod
long,1,2026-03-27T01:06:31.736000,2026-03-27T03:07:56.096000,23931.2500,23881.2500,-101.04,1.04,-99.50,89.00,long,stop
short,1,2026-03-27T03:23:05.936000,2026-03-27T05:32:49.488000,23874.5000,23811.5000,124.96,1.04,-50.50,329.50,short,reverse
long,1,2026-03-27T05:32:49.552000,2026-03-27T05:45:43.836000,23812.0000,23762.0000,-101.04,1.04,-99.50,3.00,long,stop
short,1,2026-03-27T06:35:38.348000,2026-03-27T09:46:12.060000,23712.5000,23632.5000,158.96,1.04,-3.00,362.00,short,reverse
long,1,2026-03-27T09:46:20.280000,2026-03-27T09:50:44.636000,23634.2500,23584.2500,-101.04,1.04,-99.50,25.00,long,stop
short,1,2026-03-27T09:52:03.028000,2026-03-27T10:16:18.148000,23543.5000,23545.2500,-4.54,1.04,-32.00,199.00,short,reverse
long,1,2026-03-27T10:16:18.148000,2026-03-27T10:22:54.888000,23545.2500,23495.2500,-101.04,1.04,-99.50,27.00,long,stop
short,1,2026-03-27T10:38:42.028000,2026-03-27T10:49:41.200000,23455.0000,23505.0000,-101.04,1.04,-99.50,32.50,short,stop
long,1,2026-03-27T11:06:13.572000,2026-03-27T11:15:02.388000,23542.2500,23492.2500,-101.04,1.04,-99.50,24.00,long,stop
short,1,2026-03-27T12:08:37.560000,2026-03-27T16:20:39.696000,23508.2500,23236.0000,543.46,1.04,-40.00,554.00,short,eod
long,1,2026-03-29T18:22:22.748000,2026-03-29T18:42:40.068000,23237.5000,23187.5000,-101.04,1.04,-99.50,9.00,long,stop
short,1,2026-03-29T19:32:19.864000,2026-03-29T20:19:28.744000,23141.0000,23191.0000,-101.04,1.04,-99.50,94.50,short,stop
long,1,2026-03-29T20:19:31.280000,2026-03-29T20:40:32.996000,23197.0000,23160.0000,-75.04,1.04,-74.00,132.00,long,reverse
short,1,2026-03-29T20:40:34.612000,2026-03-29T20:54:03.892000,23159.0000,23130.7500,55.46,1.04,-26.50,58.00,short,eod
long,1,2026-03-29T22:07:50.424000,2026-03-30T07:26:58.784000,23230.7500,23478.7500,494.96,1.04,-75.50,698.50,long,reverse
short,1,2026-03-30T07:26:58.800000,2026-03-30T09:31:11.192000,23477.2500,23527.2500,-101.04,1.04,-99.50,83.50,short,stop
long,1,2026-03-30T10:58:26.272000,2026-03-30T11:09:36.152000,23364.5000,23336.7500,-56.54,1.04,-55.50,146.50,long,reverse
short,1,2026-03-30T11:09:36.176000,2026-03-30T11:34:43.632000,23336.0000,23383.7500,-96.54,1.04,-95.50,107.00,short,reverse
long,1,2026-03-30T11:34:44.560000,2026-03-30T12:03:06.788000,23384.5000,23334.5000,-101.04,1.04,-99.50,99.50,long,stop
short,1,2026-03-30T12:03:25.072000,2026-03-30T15:51:41.368000,23331.7500,23125.7500,410.96,1.04,-31.00,615.00,short,reverse
long,1,2026-03-30T15:51:42.940000,2026-03-30T19:00:53.708000,23126.7500,23076.7500,-101.04,1.04,-99.50,76.50,long,stop
short,1,2026-03-30T19:04:03.736000,2026-03-30T20:38:48.172000,23063.7500,23061.7500,2.96,1.04,-39.50,206.50,short,reverse
long,1,2026-03-30T20:38:49.472000,2026-03-30T20:53:39.592000,23062.7500,23241.5000,356.46,1.04,-24.50,443.50,long,eod
short,1,2026-03-31T00:47:32.872000,2026-03-31T01:50:55.392000,23293.2500,23335.0000,-84.54,1.04,-84.00,118.50,short,reverse
long,1,2026-03-31T01:50:55.392000,2026-03-31T02:06:27.968000,23335.0000,23285.0000,-101.04,1.04,-99.50,8.00,long,stop
short,1,2026-03-31T06:34:18.084000,2026-03-31T07:11:16.772000,23290.7500,23336.5000,-92.54,1.04,-97.00,105.50,short,reverse
long,1,2026-03-31T07:11:16.772000,2026-03-31T07:11:24.396000,23336.5000,23298.5000,-77.04,1.04,-76.50,127.00,long,reverse
short,1,2026-03-31T07:11:24.504000,2026-03-31T07:15:42.368000,23297.2500,23347.2500,-101.04,1.04,-99.50,12.50,short,stop
long,1,2026-03-31T08:06:42.572000,2026-03-31T08:12:44.732000,23386.7500,23336.7500,-101.04,1.04,-99.50,82.50,long,stop
short,1,2026-03-31T08:15:33.060000,2026-03-31T08:19:33.904000,23325.5000,23375.5000,-101.04,1.04,-99.50,28.00,short,stop
long,1,2026-03-31T08:28:10.068000,2026-03-31T08:28:14.100000,23412.2500,23362.2500,-101.04,1.04,-99.50,5.50,long,stop
short,1,2026-03-31T10:43:40.104000,2026-03-31T11:06:01.652000,23485.7500,23479.0000,12.46,1.04,-38.00,216.50,short,reverse
long,1,2026-03-31T11:06:06.372000,2026-03-31T11:33:01.000000,23480.2500,23458.2500,-45.04,1.04,-44.00,158.50,long,reverse
short,1,2026-03-31T11:35:02.056000,2026-03-31T12:16:19.468000,23505.2500,23538.2500,-67.04,1.04,-68.00,138.50,short,reverse
long,1,2026-03-31T12:16:19.668000,2026-03-31T12:44:45.324000,23540.0000,23758.2500,435.46,1.04,-42.50,640.00,long,reverse
short,1,2026-03-31T12:45:35.008000,2026-03-31T12:50:40.940000,23806.7500,23799.5000,13.46,1.04,-33.00,219.00,short,reverse
long,1,2026-03-31T12:50:41.024000,2026-03-31T12:52:03.392000,23800.2500,23750.2500,-101.04,1.04,-99.50,44.50,long,stop
short,1,2026-03-31T12:52:43.112000,2026-03-31T12:53:32.268000,23721.2500,23771.2500,-101.04,1.04,-99.50,23.00,short,stop
long,1,2026-03-31T13:01:55.408000,2026-03-31T13:09:54.776000,23811.2500,23761.2500,-101.04,1.04,-99.00,103.00,long,stop
short,1,2026-03-31T13:09:54.776000,2026-03-31T13:11:21.740000,23761.2500,23811.2500,-101.04,1.04,-99.50,2.00,short,stop
long,1,2026-03-31T13:17:52.948000,2026-03-31T13:27:48.372000,23862.2500,23812.2500,-101.04,1.04,-99.50,30.00,long,stop
short,1,2026-03-31T13:38:19.788000,2026-03-31T14:09:42.316000,23776.2500,23826.2500,-101.04,1.04,-99.50,58.00,short,stop
long,1,2026-03-31T14:37:18.036000,2026-03-31T16:04:17.480000,23850.0000,23874.2500,47.46,1.04,-46.00,248.00,long,reverse
short,1,2026-03-31T16:04:17.480000,2026-03-31T16:09:46.788000,23874.2500,23924.5000,-101.54,1.04,-99.50,12.50,short,stop
long,1,2026-03-31T19:29:28.224000,2026-03-31T20:32:23.536000,23972.5000,23993.0000,39.96,1.04,0.00,153.00,long,eod
short,1,2026-04-01T03:59:16.416000,2026-04-01T06:46:02.456000,24080.7500,24106.0000,-51.54,1.04,-53.00,154.00,short,reverse
long,1,2026-04-01T06:46:03.652000,2026-04-01T08:45:11.192000,24107.2500,24144.0000,72.46,1.04,-6.00,275.50,long,reverse
short,1,2026-04-01T08:45:11.192000,2026-04-01T09:33:55.644000,24144.0000,24133.5000,19.96,1.04,-79.00,215.50,short,reverse
long,1,2026-04-01T09:33:55.644000,2026-04-01T09:43:06.944000,24133.5000,24093.7500,-80.54,1.04,-80.50,122.00,long,reverse
short,1,2026-04-01T09:43:06.948000,2026-04-01T10:01:33.892000,24092.5000,24142.5000,-101.04,1.04,-99.50,65.00,short,stop
long,1,2026-04-01T10:03:06.176000,2026-04-01T14:02:06.512000,24165.0000,24245.2500,159.46,1.04,-89.00,368.00,long,reverse
short,1,2026-04-01T14:02:06.520000,2026-04-01T15:25:27.072000,24244.7500,24227.2500,33.96,1.04,-5.50,240.00,short,reverse
long,1,2026-04-01T15:25:27.464000,2026-04-01T16:28:30.776000,24228.2500,24178.2500,-101.04,1.04,-99.50,51.00,long,stop
short,1,2026-04-01T22:07:25.984000,2026-04-02T03:48:10.168000,23962.7500,23856.0000,212.46,1.04,-8.50,421.50,short,reverse
long,1,2026-04-02T03:48:10.536000,2026-04-02T06:11:02.556000,23857.2500,23807.2500,-101.04,1.04,-99.50,50.00,long,stop
short,1,2026-04-02T06:16:08.964000,2026-04-02T09:30:00.188000,23781.0000,23767.7500,25.46,1.04,-82.00,229.00,short,reverse
long,1,2026-04-02T09:30:00.196000,2026-04-02T09:38:56.796000,23769.0000,23719.0000,-101.04,1.04,-99.50,100.00,long,stop
short,1,2026-04-02T09:38:57.056000,2026-04-02T09:46:50.180000,23717.2500,23767.2500,-101.04,1.04,-99.50,64.00,short,stop
long,1,2026-04-02T09:47:43.136000,2026-04-02T10:38:08.028000,23786.2500,24166.7500,759.96,1.04,-44.00,963.00,long,reverse
short,1,2026-04-02T10:38:08.796000,2026-04-02T10:39:48.200000,24165.7500,24215.7500,-101.04,1.04,-99.50,57.00,short,stop
long,1,2026-04-02T10:56:02.512000,2026-04-02T11:00:34.604000,24185.2500,24135.2500,-101.04,1.04,-99.50,35.00,long,stop
short,1,2026-04-02T11:50:33.020000,2026-04-02T12:01:25.220000,24112.2500,24162.2500,-101.04,1.04,-99.50,46.50,short,stop
long,1,2026-04-02T12:40:13.516000,2026-04-02T13:00:31.520000,24160.0000,24110.0000,-101.04,1.04,-99.50,34.00,long,stop
short,1,2026-04-02T13:48:21.748000,2026-04-02T14:05:17.816000,24082.2500,24132.2500,-101.04,1.04,-99.50,37.50,short,stop
long,1,2026-04-02T14:53:36.604000,2026-04-02T20:01:53.332000,24165.2500,24254.7500,177.96,1.04,-61.00,180.00,long,eod
short,1,2026-04-02T22:51:31.904000,2026-04-03T08:30:01.156000,24152.5000,24202.5000,-101.04,1.04,-99.50,77.50,short,stop
long,1,2026-04-03T08:30:06.160000,2026-04-03T08:34:27.788000,24224.7500,24174.7500,-101.04,1.04,-99.50,31.00,long,stop
short,1,2026-04-03T08:38:20.464000,2026-04-03T09:00:43.496000,24134.2500,24107.0000,53.46,1.04,-70.00,56.00,short,eod
long,1,2026-04-05T18:39:46.096000,2026-04-05T20:48:04.080000,24080.2500,24204.2500,246.96,1.04,-80.50,258.00,long,eod
short,1,2026-04-05T22:59:55.008000,2026-04-06T00:42:07.996000,24225.5000,24257.0000,-64.04,1.04,-63.00,193.50,short,reverse
long,1,2026-04-06T00:42:08.212000,2026-04-06T03:11:57.424000,24257.7500,24207.7500,-101.04,1.04,-99.50,67.00,long,stop
short,1,2026-04-06T06:46:19.444000,2026-04-06T09:31:12.128000,24300.0000,24350.0000,-101.04,1.04,-99.50,86.50,short,stop
long,1,2026-04-06T09:33:32.436000,2026-04-06T09:36:03.064000,24359.0000,24309.0000,-101.04,1.04,-99.50,29.50,long,stop
short,1,2026-04-06T09:36:36.000000,2026-04-06T09:41:50.764000,24266.0000,24316.0000,-101.04,1.04,-99.50,41.50,short,stop
long,1,2026-04-06T09:43:15.948000,2026-04-06T10:03:05.236000,24347.0000,24350.0000,4.96,1.04,-60.50,212.00,long,reverse
short,1,2026-04-06T10:03:05.264000,2026-04-06T10:15:58.116000,24349.0000,24371.5000,-46.04,1.04,-46.00,157.00,short,reverse
long,1,2026-04-06T10:15:58.548000,2026-04-06T10:38:28.436000,24372.7500,24322.7500,-101.04,1.04,-99.50,37.00,long,stop
short,1,2026-04-06T10:39:32.560000,2026-04-06T10:40:55.028000,24289.5000,24339.5000,-101.04,1.04,-99.50,5.00,short,stop
long,1,2026-04-06T13:27:19.104000,2026-04-06T14:02:10.244000,24303.5000,24253.5000,-101.04,1.04,-99.50,63.00,long,stop
short,1,2026-04-06T20:06:39.000000,2026-04-06T20:15:24.476000,24278.0000,24328.0000,-101.04,1.04,-99.00,0.00,short,stop
long,1,2026-04-07T04:00:23.008000,2026-04-07T06:09:25.536000,24262.2500,24317.0000,108.46,1.04,-9.00,317.50,long,reverse
short,1,2026-04-07T06:09:25.552000,2026-04-07T06:10:02.268000,24316.2500,24366.2500,-101.04,1.04,-99.50,45.50,short,stop
long,1,2026-04-07T08:24:07.772000,2026-04-07T08:48:39.236000,24236.5000,24186.5000,-101.04,1.04,-99.50,26.00,long,stop
short,1,2026-04-07T09:31:48.968000,2026-04-07T09:36:18.160000,24202.5000,24252.5000,-101.04,1.04,-99.50,9.00,short,stop
long,1,2026-04-07T10:21:35.004000,2026-04-07T10:56:07.152000,24095.0000,24045.0000,-101.04,1.04,-99.50,102.00,long,stop
short,1,2026-04-07T10:56:12.184000,2026-04-07T11:15:55.608000,24041.2500,24043.0000,-4.54,1.04,-38.00,199.50,short,reverse
long,1,2026-04-07T11:15:55.620000,2026-04-07T14:11:13.484000,24044.2500,24198.2500,306.96,1.04,-40.00,510.00,long,reverse
short,1,2026-04-07T14:24:18.132000,2026-04-07T15:18:14.788000,24197.7500,24178.2500,37.96,1.04,-14.50,242.50,short,reverse
long,1,2026-04-07T15:18:14.848000,2026-04-07T15:26:45.104000,24179.2500,24196.2500,32.96,1.04,-10.00,235.00,long,reverse
short,1,2026-04-07T15:26:45.796000,2026-04-07T15:44:28.428000,24195.0000,24245.0000,-101.04,1.04,-99.50,9.00,short,stop
long,1,2026-04-07T15:45:50.012000,2026-04-07T18:32:41.984000,24293.2500,24630.0000,672.46,1.04,-36.00,909.50,long,reverse
long,1,2026-04-07T18:33:04.956000,2026-04-07T20:53:24.628000,24468.5000,25101.0000,1263.96,1.04,-6.00,1267.50,long,eod
short,1,2026-04-08T09:31:43.900000,2026-04-08T11:03:21.104000,25153.0000,25028.0000,248.96,1.04,-56.00,453.00,short,reverse
long,1,2026-04-08T11:03:23.680000,2026-04-08T11:10:06.804000,25028.7500,24978.7500,-101.04,1.04,-99.50,30.00,long,stop
short,1,2026-04-08T14:19:09.548000,2026-04-08T15:50:00.036000,25056.2500,25037.7500,35.96,1.04,-48.00,226.00,short,reverse
long,1,2026-04-08T15:50:00.036000,2026-04-08T20:05:38.892000,25037.7500,25000.2500,-76.04,1.04,-75.50,115.00,long,eod
short,1,2026-04-09T03:33:07.176000,2026-04-09T08:08:33.092000,24995.2500,25045.2500,-101.04,1.04,-99.50,84.50,short,stop
long,1,2026-04-09T08:41:35.476000,2026-04-09T09:56:18.956000,25053.2500,25011.2500,-85.04,1.04,-84.00,119.00,long,reverse
short,1,2026-04-09T09:56:18.960000,2026-04-09T11:12:51.856000,25011.0000,25061.0000,-101.04,1.04,-99.50,101.50,short,stop
long,1,2026-04-09T11:12:51.860000,2026-04-09T12:47:20.768000,25053.5000,25163.5000,218.96,1.04,-10.00,422.00,long,reverse
short,1,2026-04-09T12:47:22.328000,2026-04-09T12:52:33.396000,25162.5000,25212.5000,-101.04,1.04,-99.50,2.50,short,stop
long,1,2026-04-09T15:32:07.116000,2026-04-09T19:02:09.432000,25249.2500,25199.2500,-101.04,1.04,-99.50,48.00,long,stop
short,1,2026-04-10T11:40:22.592000,2026-04-10T16:58:29.296000,25292.2500,25324.2500,-65.04,1.04,-64.00,140.50,short,reverse
long,1,2026-04-10T16:58:29.448000,2026-04-10T16:59:52.660000,25324.7500,25337.0000,23.46,1.04,-0.50,25.00,long,eod
short,1,2026-04-12T18:00:00.237578,2026-04-12T20:33:30.400000,25004.0000,25020.7500,-34.54,1.04,-36.50,179.00,short,reverse
long,1,2026-04-12T20:41:02.248000,2026-04-12T20:54:48.672000,25022.7500,25054.0000,61.46,1.04,-27.50,63.00,long,eod
short,1,2026-04-13T07:50:17.904000,2026-04-13T08:34:43.148000,25094.5000,25144.5000,-101.04,1.04,-99.50,42.50,short,stop
long,1,2026-04-13T08:48:29.500000,2026-04-13T20:06:29.336000,25173.5000,25561.0000,773.96,1.04,-33.50,890.50,long,eod
short,1,2026-04-15T06:26:20.840000,2026-04-15T07:14:34.692000,25948.0000,25998.0000,-101.04,1.04,-99.50,27.00,short,stop
long,1,2026-04-15T07:46:20.356000,2026-04-15T07:46:58.172000,26036.0000,25986.0000,-101.04,1.04,-99.00,16.00,long,stop
short,1,2026-04-15T12:41:47.208000,2026-04-15T13:32:43.288000,26151.0000,26201.0000,-101.04,1.04,-99.50,96.00,short,stop
long,1,2026-04-15T13:34:07.068000,2026-04-15T20:51:00.524000,26205.0000,26443.7500,476.46,1.04,-64.50,480.00,long,eod
short,1,2026-04-16T06:44:00.740000,2026-04-16T09:29:52.180000,26384.5000,26434.5000,-101.04,1.04,-99.50,40.50,short,stop
long,1,2026-04-16T10:12:32.860000,2026-04-16T10:18:23.156000,26370.0000,26320.0000,-101.04,1.04,-99.50,55.50,long,stop
short,1,2026-04-16T12:33:43.588000,2026-04-16T12:40:21.572000,26460.2500,26510.2500,-101.04,1.04,-99.50,60.00,short,stop
long,1,2026-04-16T15:01:06.372000,2026-04-16T20:33:43.992000,26455.0000,26493.7500,76.46,1.04,-43.50,87.50,long,eod
short,1,2026-04-17T09:26:46.896000,2026-04-17T09:51:19.772000,26711.7500,26732.2500,-42.04,1.04,-58.50,164.50,short,reverse
long,1,2026-04-17T09:51:35.776000,2026-04-17T09:54:21.420000,26733.2500,26683.2500,-101.04,1.04,-99.50,11.50,long,stop
short,1,2026-04-17T13:21:10.048000,2026-04-17T15:59:00.824000,26780.7500,26830.7500,-101.04,1.04,-99.50,89.50,short,stop
long,1,2026-04-17T16:02:08.424000,2026-04-17T16:13:06.424000,26834.2500,26839.0000,8.46,1.04,-18.50,20.00,long,eod
short,1,2026-04-19T18:00:00.304677,2026-04-19T18:03:15.348000,26603.0000,26636.2500,-67.54,1.04,-66.00,136.50,short,reverse
long,1,2026-04-19T18:03:15.476000,2026-04-19T20:49:40.316000,26636.7500,26664.2500,53.96,1.04,-89.00,91.00,long,eod
short,1,2026-04-20T04:07:53.424000,2026-04-20T04:28:08.316000,26620.2500,26670.2500,-101.04,1.04,-99.50,3.00,short,stop
long,1,2026-04-20T06:08:10.624000,2026-04-20T09:49:02.144000,26721.2500,26723.7500,3.96,1.04,-82.00,209.50,long,reverse
short,1,2026-04-20T09:49:02.144000,2026-04-20T09:52:37.032000,26723.7500,26773.7500,-101.04,1.04,-99.50,15.50,short,stop
long,1,2026-04-20T11:22:38.464000,2026-04-20T20:47:14.640000,26670.2500,26837.2500,332.96,1.04,-72.50,336.00,long,eod
short,1,2026-04-21T09:30:05.100000,2026-04-21T09:58:23.840000,26793.0000,26827.2500,-69.54,1.04,-90.00,133.50,short,reverse
long,1,2026-04-21T09:58:23.848000,2026-04-21T10:51:43.436000,26827.7500,26782.7500,-91.04,1.04,-91.00,114.50,long,reverse
short,1,2026-04-21T10:51:43.436000,2026-04-21T11:10:28.628000,26782.7500,26764.2500,35.96,1.04,-51.50,241.00,short,reverse
long,1,2026-04-21T11:10:56.080000,2026-04-21T11:27:07.904000,26765.2500,26715.2500,-101.04,1.04,-99.50,42.00,long,stop
short,1,2026-04-21T12:43:24.284000,2026-04-21T13:38:55.664000,26686.2500,26704.0000,-36.54,1.04,-59.50,172.50,short,reverse
long,1,2026-04-21T13:38:55.664000,2026-04-21T14:16:37.160000,26704.0000,26665.2500,-78.54,1.04,-79.50,123.50,long,reverse
short,1,2026-04-21T14:16:37.160000,2026-04-21T14:54:45.140000,26665.2500,26715.2500,-101.04,1.04,-99.50,14.00,short,stop
long,1,2026-04-21T15:13:08.176000,2026-04-21T15:14:39.080000,26762.2500,26712.2500,-101.04,1.04,-99.50,20.50,long,stop
short,1,2026-04-21T15:41:49.460000,2026-04-21T16:09:39.708000,26686.2500,26650.5000,70.46,1.04,-17.00,269.00,short,reverse
long,1,2026-04-21T16:09:39.708000,2026-04-21T20:31:48.408000,26650.5000,26816.2500,330.46,1.04,-55.00,333.50,long,eod
short,1,2026-04-22T20:10:10.500000,2026-04-22T20:18:27.132000,27037.0000,26949.5000,173.96,1.04,-2.50,378.00,short,reverse
long,1,2026-04-22T20:18:27.184000,2026-04-22T20:30:31.252000,26950.0000,27071.7500,242.46,1.04,-16.50,246.00,long,eod
short,1,2026-04-22T22:13:12.012000,2026-04-23T01:51:56.028000,26971.0000,26966.0000,8.96,1.04,-46.00,210.00,short,reverse
long,1,2026-04-23T01:51:56.028000,2026-04-23T05:02:13.344000,26966.0000,26916.0000,-101.04,1.04,-99.50,96.00,long,stop
short,1,2026-04-23T05:03:51.676000,2026-04-23T05:31:36.864000,26911.0000,26961.0000,-101.04,1.04,-99.00,41.00,short,stop
long,1,2026-04-23T07:10:33.940000,2026-04-23T08:46:00.988000,26991.5000,26980.0000,-24.04,1.04,-99.00,177.00,long,reverse
short,1,2026-04-23T08:46:00.988000,2026-04-23T09:06:17.892000,26978.2500,27028.2500,-101.04,1.04,-99.50,42.50,short,stop
long,1,2026-04-23T09:40:55.240000,2026-04-23T10:00:02.780000,27057.7500,27007.7500,-101.04,1.04,-99.50,89.50,long,stop
short,1,2026-04-23T10:00:06.888000,2026-04-23T10:32:31.652000,27001.2500,27051.2500,-101.04,1.04,-99.50,70.50,short,stop
long,1,2026-04-23T10:52:14.732000,2026-04-23T12:04:40.552000,27066.0000,27055.0000,-23.04,1.04,-22.00,180.00,long,reverse
short,1,2026-04-23T12:04:40.556000,2026-04-23T12:25:56.896000,27054.7500,27104.7500,-101.04,1.04,-99.50,32.50,short,stop
long,1,2026-04-23T13:53:17.448000,2026-04-23T14:58:45.876000,26780.0000,26880.2500,199.46,1.04,-8.50,405.00,long,reverse
short,1,2026-04-23T14:58:45.916000,2026-04-23T15:31:33.364000,26879.2500,26929.2500,-101.04,1.04,-99.50,75.00,short,stop
long,1,2026-04-23T15:58:54.456000,2026-04-23T20:30:23.268000,26941.0000,27134.0000,384.96,1.04,-62.00,392.00,long,eod
short,1,2026-04-23T23:29:44.340000,2026-04-24T01:52:02.608000,27036.0000,27086.0000,-101.04,1.04,-99.50,41.50,short,stop
long,1,2026-04-24T04:16:06.568000,2026-04-24T05:22:41.904000,27117.2500,27067.0000,-101.54,1.04,-99.50,73.50,long,stop
short,1,2026-04-24T08:22:12.420000,2026-04-24T10:09:30.760000,27264.2500,27230.7500,65.96,1.04,-78.50,268.50,short,reverse
long,1,2026-04-24T10:09:35.524000,2026-04-24T10:31:17.728000,27232.2500,27182.2500,-101.04,1.04,-99.50,70.50,long,stop
short,1,2026-04-26T18:04:29.200000,2026-04-26T20:14:16.808000,27361.7500,27411.7500,-101.04,1.04,-99.50,36.00,short,stop
long,1,2026-04-26T22:00:04.500000,2026-04-27T01:05:40.036000,27539.5000,27489.5000,-101.04,1.04,-99.50,4.50,long,stop
short,1,2026-04-27T02:15:19.164000,2026-04-27T06:40:54.384000,27427.2500,27477.2500,-101.04,1.04,-99.50,79.00,short,stop
long,1,2026-04-27T07:08:28.456000,2026-04-27T08:23:50.244000,27488.5000,27438.5000,-101.04,1.04,-99.50,24.50,long,stop
short,1,2026-04-27T08:28:42.908000,2026-04-27T09:58:06.492000,27400.0000,27400.2500,-1.54,1.04,-75.50,204.00,short,reverse
long,1,2026-04-27T09:58:10.220000,2026-04-27T10:10:51.116000,27401.5000,27351.5000,-101.04,1.04,-99.50,24.00,long,stop
short,1,2026-04-27T11:22:02.736000,2026-04-27T11:40:05.288000,27313.0000,27363.0000,-101.04,1.04,-99.50,11.50,short,stop
long,1,2026-04-27T13:12:18.816000,2026-04-27T20:27:38.576000,27409.7500,27450.7500,80.96,1.04,-59.00,205.50,long,eod
